rank	id	token	freq	freq_pct	cum_freq_pct
2116	346	hotel	0	0.000000	100.000000
2117	347	hotels	0	0.000000	100.000000
2118	350	hu	0	0.000000	100.000000
2119	351	hund	0	0.000000	100.000000
2120	354	i'	0	0.000000	100.000000
2121	356	ia	0	0.000000	100.000000
2122	357	ic	0	0.000000	100.000000
2123	358	ical	0	0.000000	100.000000
2124	360	ices	0	0.000000	100.000000
2125	361	ich	0	0.000000	100.000000
2126	362	ici	0	0.000000	100.000000
2127	363	ick	0	0.000000	100.000000
2128	365	ie	0	0.000000	100.000000
2129	366	ies	0	0.000000	100.000000
2130	368	ig	0	0.000000	100.000000
2131	369	igh	0	0.000000	100.000000
2132	370	ight	0	0.000000	100.000000
2133	371	il	0	0.000000	100.000000
2134	372	ile	0	0.000000	100.000000
2135	373	ill	0	0.000000	100.000000
2136	374	ils	0	0.000000	100.000000
2137	375	ily	0	0.000000	100.000000
2138	376	im	0	0.000000	100.000000
2139	379	inc	0	0.000000	100.000000
2140	380	inclu	0	0.000000	100.000000
2141	381	ind	0	0.000000	100.000000
2142	383	ing	0	0.000000	100.000000
2143	384	ings	0	0.000000	100.000000
2144	385	inn	0	0.000000	100.000000
2145	386	int	0	0.000000	100.000000
2146	387	inte	0	0.000000	100.000000
2147	389	interested	0	0.000000	100.000000
2148	391	ious	0	0.000000	100.000000
2149	394	ish	0	0.000000	100.000000
2150	398	iti	0	0.000000	100.000000
2151	399	ities	0	0.000000	100.000000
2152	400	ition	0	0.000000	100.000000
2153	402	ity	0	0.000000	100.000000
2154	404	jo	0	0.000000	100.000000
2155	405	ju	0	0.000000	100.000000
2156	410	kes	0	0.000000	100.000000
2157	411	ket	0	0.000000	100.000000
2158	412	kil	0	0.000000	100.000000
2159	413	kin	0	0.000000	100.000000
2160	416	kno	0	0.000000	100.000000
2161	418	ks	0	0.000000	100.000000
2162	420	la	0	0.000000	100.000000
2163	421	lan	0	0.000000	100.000000
2164	423	lar	0	0.000000	100.000000
2165	425	ld	0	0.000000	100.000000
2166	427	lea	0	0.000000	100.000000
2167	428	lear	0	0.000000	100.000000
2168	429	led	0	0.000000	100.000000
2169	430	les	0	0.000000	100.000000
2170	433	li	0	0.000000	100.000000
2171	436	lin	0	0.000000	100.000000
2172	438	ling	0	0.000000	100.000000
2173	439	lion	0	0.000000	100.000000
2174	440	lit	0	0.000000	100.000000
2175	442	ll	0	0.000000	100.000000
2176	444	loc	0	0.000000	100.000000
2177	445	loca	0	0.000000	100.000000
2178	446	located	0	0.000000	100.000000
2179	448	lon	0	0.000000	100.000000
2180	450	loo	0	0.000000	100.000000
2181	455	ls	0	0.000000	100.000000
2182	456	lu	0	0.000000	100.000000
2183	459	ma	0	0.000000	100.000000
2184	460	mach	0	0.000000	100.000000
2185	463	mail	0	0.000000	100.000000
2186	467	mar	0	0.000000	100.000000
2187	469	may	0	0.000000	100.000000
2188	471	mb	0	0.000000	100.000000
2189	472	mber	0	0.000000	100.000000
2190	475	mee	0	0.000000	100.000000
2191	478	ments	0	0.000000	100.000000
2192	479	mes	0	0.000000	100.000000
2193	480	mi	0	0.000000	100.000000
2194	482	mil	0	0.000000	100.000000
2195	483	million	0	0.000000	100.000000
2196	484	min	0	0.000000	100.000000
2197	485	minu	0	0.000000	100.000000
2198	486	mis	0	0.000000	100.000000
2199	488	mo	0	0.000000	100.000000
2200	489	mon	0	0.000000	100.000000
2201	491	mor	0	0.000000	100.000000
2202	494	ms	0	0.000000	100.000000
2203	495	mu	0	0.000000	100.000000
2204	499	n't	0	0.000000	100.000000
2205	500	na	0	0.000000	100.000000
2206	501	nati	0	0.000000	100.000000
2207	502	national	0	0.000000	100.000000
2208	503	ne	0	0.000000	100.000000
2209	505	ned	0	0.000000	100.000000
2210	508	ness	0	0.000000	100.000000
2211	513	ni	0	0.000000	100.000000
2212	517	ning	0	0.000000	100.000000
2213	519	nor	0	0.000000	100.000000
2214	522	nu	0	0.000000	100.000000
2215	525	ob	0	0.000000	100.000000
2216	526	oc	0	0.000000	100.000000
2217	529	offer	0	0.000000	100.000000
2218	533	ol	0	0.000000	100.000000
2219	535	om	0	0.000000	100.000000
2220	536	oms	0	0.000000	100.000000
2221	538	onal	0	0.000000	100.000000
2222	539	ond	0	0.000000	100.000000
2223	541	ong	0	0.000000	100.000000
2224	543	ons	0	0.000000	100.000000
2225	544	oo	0	0.000000	100.000000
2226	545	ood	0	0.000000	100.000000
2227	547	ool	0	0.000000	100.000000
2228	548	op	0	0.000000	100.000000
2229	551	ors	0	0.000000	100.000000
2230	552	ort	0	0.000000	100.000000
2231	553	ose	0	0.000000	100.000000
2232	555	ou	0	0.000000	100.000000
2233	556	oug	0	0.000000	100.000000
2234	557	ough	0	0.000000	100.000000
2235	558	ought	0	0.000000	100.000000
2236	559	ould	0	0.000000	100.000000
2237	560	oun	0	0.000000	100.000000
2238	561	ound	0	0.000000	100.000000
2239	562	ount	0	0.000000	100.000000
2240	564	ours	0	0.000000	100.000000
2241	565	ous	0	0.000000	100.000000
2242	566	ouse	0	0.000000	100.000000
2243	568	outdoor	0	0.000000	100.000000
2244	572	pa	0	0.000000	100.000000
2245	573	par	0	0.000000	100.000000
2246	576	pay	0	0.000000	100.000000
2247	577	pe	0	0.000000	100.000000
2248	579	peo	0	0.000000	100.000000
2249	582	peri	0	0.000000	100.000000
2250	583	ph	0	0.000000	100.000000
2251	584	pi	0	0.000000	100.000000
2252	585	pic	0	0.000000	100.000000
2253	587	piec	0	0.000000	100.000000
2254	588	pl	0	0.000000	100.000000
2255	589	pla	0	0.000000	100.000000
2256	591	ple	0	0.000000	100.000000
2257	592	plea	0	0.000000	100.000000
2258	594	ply	0	0.000000	100.000000
2259	595	po	0	0.000000	100.000000
2260	598	por	0	0.000000	100.000000
2261	599	port	0	0.000000	100.000000
2262	602	pp	0	0.000000	100.000000
2263	603	pping	0	0.000000	100.000000
2264	604	pr	0	0.000000	100.000000
2265	605	pre	0	0.000000	100.000000
2266	606	pres	0	0.000000	100.000000
2267	607	pri	0	0.000000	100.000000
2268	608	price	0	0.000000	100.000000
2269	610	prob	0	0.000000	100.000000
2270	611	proble	0	0.000000	100.000000
2271	613	produc	0	0.000000	100.000000
2272	616	provi	0	0.000000	100.000000
2273	619	pt	0	0.000000	100.000000
2274	620	pu	0	0.000000	100.000000
2275	621	pur	0	0.000000	100.000000
2276	624	qu	0	0.000000	100.000000
2277	626	questi	0	0.000000	100.000000
2278	627	qui	0	0.000000	100.000000
2279	628	quir	0	0.000000	100.000000
2280	629	quo	0	0.000000	100.000000
2281	630	quotation	0	0.000000	100.000000
2282	632	ra	0	0.000000	100.000000
2283	634	re	0	0.000000	100.000000
2284	635	rea	0	0.000000	100.000000
2285	639	reas	0	0.000000	100.000000
2286	640	rec	0	0.000000	100.000000
2287	641	recei	0	0.000000	100.000000
2288	643	ree	0	0.000000	100.000000
2289	644	ren	0	0.000000	100.000000
2290	647	reply	0	0.000000	100.000000
2291	648	res	0	0.000000	100.000000
2292	649	resort	0	0.000000	100.000000
2293	650	ress	0	0.000000	100.000000
2294	652	resta	0	0.000000	100.000000
2295	653	restaur	0	0.000000	100.000000
2296	654	restaurant	0	0.000000	100.000000
2297	655	restaurants	0	0.000000	100.000000
2298	656	rested	0	0.000000	100.000000
2299	657	ri	0	0.000000	100.000000
2300	659	ro	0	0.000000	100.000000
2301	660	roo	0	0.000000	100.000000
2302	661	room	0	0.000000	100.000000
2303	664	ru	0	0.000000	100.000000
2304	665	ry	0	0.000000	100.000000
2305	669	sal	0	0.000000	100.000000
2306	670	sam	0	0.000000	100.000000
2307	672	sample	0	0.000000	100.000000
2308	674	sc	0	0.000000	100.000000
2309	675	se	0	0.000000	100.000000
2310	676	sea	0	0.000000	100.000000
2311	677	sec	0	0.000000	100.000000
2312	678	sed	0	0.000000	100.000000
2313	680	sel	0	0.000000	100.000000
2314	682	sen	0	0.000000	100.000000
2315	683	send	0	0.000000	100.000000
2316	684	sent	0	0.000000	100.000000
2317	685	ser	0	0.000000	100.000000
2318	686	serv	0	0.000000	100.000000
2319	688	services	0	0.000000	100.000000
2320	689	ses	0	0.000000	100.000000
2321	693	sha	0	0.000000	100.000000
2322	695	shi	0	0.000000	100.000000
2323	697	shipping	0	0.000000	100.000000
2324	698	sho	0	0.000000	100.000000
2325	701	si	0	0.000000	100.000000
2326	702	sible	0	0.000000	100.000000
2327	704	sin	0	0.000000	100.000000
2328	705	sing	0	0.000000	100.000000
2329	707	sit	0	0.000000	100.000000
2330	708	site	0	0.000000	100.000000
2331	709	sive	0	0.000000	100.000000
2332	712	sk	0	0.000000	100.000000
2333	713	sm	0	0.000000	100.000000
2334	716	som	0	0.000000	100.000000
2335	719	son	0	0.000000	100.000000
2336	721	sor	0	0.000000	100.000000
2337	723	sou	0	0.000000	100.000000
2338	724	sp	0	0.000000	100.000000
2339	725	spa	0	0.000000	100.000000
2340	726	speci	0	0.000000	100.000000
2341	727	squ	0	0.000000	100.000000
2342	728	ss	0	0.000000	100.000000
2343	729	st	0	0.000000	100.000000
2344	730	sta	0	0.000000	100.000000
2345	731	staff	0	0.000000	100.000000
2346	732	star	0	0.000000	100.000000
2347	735	ste	0	0.000000	100.000000
2348	736	ster	0	0.000000	100.000000
2349	738	sting	0	0.000000	100.000000
2350	739	sto	0	0.000000	100.000000
2351	740	stor	0	0.000000	100.000000
2352	741	story	0	0.000000	100.000000
2353	742	str	0	0.000000	100.000000
2354	743	sts	0	0.000000	100.000000
2355	744	stu	0	0.000000	100.000000
2356	745	su	0	0.000000	100.000000
2357	747	sup	0	0.000000	100.000000
2358	748	sur	0	0.000000	100.000000
2359	749	sure	0	0.000000	100.000000
2360	750	sy	0	0.000000	100.000000
2361	752	ta	0	0.000000	100.000000
2362	754	tain	0	0.000000	100.000000
2363	756	tal	0	0.000000	100.000000
2364	758	tation	0	0.000000	100.000000
2365	759	te	0	0.000000	100.000000
2366	761	teen	0	0.000000	100.000000
2367	763	tely	0	0.000000	100.000000
2368	766	ters	0	0.000000	100.000000
2369	767	tes	0	0.000000	100.000000
2370	768	th	0	0.000000	100.000000
2371	784	thin	0	0.000000	100.000000
2372	788	thir	0	0.000000	100.000000
2373	792	thought	0	0.000000	100.000000
2374	793	thous	0	0.000000	100.000000
2375	795	thr	0	0.000000	100.000000
2376	798	ti	0	0.000000	100.000000
2377	799	tic	0	0.000000	100.000000
2378	802	ting	0	0.000000	100.000000
2379	805	tle	0	0.000000	100.000000
2380	806	tly	0	0.000000	100.000000
2381	810	ton	0	0.000000	100.000000
2382	813	tor	0	0.000000	100.000000
2383	814	town	0	0.000000	100.000000
2384	815	tr	0	0.000000	100.000000
2385	816	tre	0	0.000000	100.000000
2386	817	tri	0	0.000000	100.000000
2387	819	ts	0	0.000000	100.000000
2388	820	tter	0	0.000000	100.000000
2389	822	tu	0	0.000000	100.000000
2390	823	tually	0	0.000000	100.000000
2391	824	tur	0	0.000000	100.000000
2392	825	ture	0	0.000000	100.000000
2393	826	tures	0	0.000000	100.000000
2394	827	tw	0	0.000000	100.000000
2395	832	uc	0	0.000000	100.000000
2396	833	uch	0	0.000000	100.000000
2397	834	ue	0	0.000000	100.000000
2398	836	ul	0	0.000000	100.000000
2399	838	un	0	0.000000	100.000000
2400	839	unch	0	0.000000	100.000000
2401	840	und	0	0.000000	100.000000
2402	842	uni	0	0.000000	100.000000
2403	845	ur	0	0.000000	100.000000
2404	846	ure	0	0.000000	100.000000
2405	850	ust	0	0.000000	100.000000
2406	852	val	0	0.000000	100.000000
2407	854	ved	0	0.000000	100.000000
2408	855	vel	0	0.000000	100.000000
2409	856	ven	0	0.000000	100.000000
2410	857	ver	0	0.000000	100.000000
2411	858	vers	0	0.000000	100.000000
2412	860	ves	0	0.000000	100.000000
2413	861	vi	0	0.000000	100.000000
2414	862	vie	0	0.000000	100.000000
2415	864	vil	0	0.000000	100.000000
2416	865	ving	0	0.000000	100.000000
2417	866	vo	0	0.000000	100.000000
2418	868	wa	0	0.000000	100.000000
2419	869	wal	0	0.000000	100.000000
2420	870	wan	0	0.000000	100.000000
2421	872	war	0	0.000000	100.000000
2422	874	wat	0	0.000000	100.000000
2423	880	wee	0	0.000000	100.000000
2424	884	wh	0	0.000000	100.000000
2425	893	wi	0	0.000000	100.000000
2426	896	wing	0	0.000000	100.000000
2427	897	wit	0	0.000000	100.000000
2428	900	wn	0	0.000000	100.000000
2429	901	won	0	0.000000	100.000000
2430	902	wor	0	0.000000	100.000000
2431	906	wr	0	0.000000	100.000000
2432	907	ws	0	0.000000	100.000000
2433	909	xt	0	0.000000	100.000000
2434	911	yea	0	0.000000	100.000000
2435	915	yed	0	0.000000	100.000000
2436	917	ying	0	0.000000	100.000000
2437	918	yo	0	0.000000	100.000000
2438	922	ys	0	0.000000	100.000000
2439	960	乓	0	0.000000	100.000000
2440	979	亘	0	0.000000	100.000000
2441	984	亨	0	0.000000	100.000000
2442	991	仄	0	0.000000	100.000000
2443	1028	佻	0	0.000000	100.000000
2444	1061	僔	0	0.000000	100.000000
2445	1063	僬	0	0.000000	100.000000
2446	1090	冏	0	0.000000	100.000000
2447	1092	冗	0	0.000000	100.000000
2448	1114	凿	0	0.000000	100.000000
2449	1132	剋	0	0.000000	100.000000
2450	1156	匝	0	0.000000	100.000000
2451	1199	叟	0	0.000000	100.000000
2452	1211	叵	0	0.000000	100.000000
2453	1214	叻	0	0.000000	100.000000
2454	1228	吮	0	0.000000	100.000000
2455	1238	呔	0	0.000000	100.000000
2456	1251	咩	0	0.000000	100.000000
2457	1262	哏	0	0.000000	100.000000
2458	1264	哕	0	0.000000	100.000000
2459	1265	哞	0	0.000000	100.000000
2460	1278	唷	0	0.000000	100.000000
2461	1279	啂	0	0.000000	100.000000
2462	1286	啷	0	0.000000	100.000000
2463	1296	喺	0	0.000000	100.000000
2464	1299	嗔	0	0.000000	100.000000
2465	1300	嗙	0	0.000000	100.000000
2466	1303	嗮	0	0.000000	100.000000
2467	1305	嗰	0	0.000000	100.000000
2468	1306	嗲	0	0.000000	100.000000
2469	1311	嘬	0	0.000000	100.000000
2470	1313	噌	0	0.000000	100.000000
2471	1314	噘	0	0.000000	100.000000
2472	1315	噢	0	0.000000	100.000000
2473	1317	噶	0	0.000000	100.000000
2474	1318	噻	0	0.000000	100.000000
2475	1319	嚒	0	0.000000	100.000000
2476	1322	囎	0	0.000000	100.000000
2477	1323	囔	0	0.000000	100.000000
2478	1327	囡	0	0.000000	100.000000
2479	1332	囱	0	0.000000	100.000000
2480	1362	堕	0	0.000000	100.000000
2481	1364	塍	0	0.000000	100.000000
2482	1375	夐	0	0.000000	100.000000
2483	1385	夯	0	0.000000	100.000000
2484	1391	奎	0	0.000000	100.000000
2485	1398	奴	0	0.000000	100.000000
2486	1416	婀	0	0.000000	100.000000
2487	1421	嫖	0	0.000000	100.000000
2488	1430	孬	0	0.000000	100.000000
2489	1431	孽	0	0.000000	100.000000
2490	1465	尕	0	0.000000	100.000000
2491	1470	尻	0	0.000000	100.000000
2492	1483	屣	0	0.000000	100.000000
2493	1486	岑	0	0.000000	100.000000
2494	1487	岔	0	0.000000	100.000000
2495	1490	崴	0	0.000000	100.000000
2496	1504	帚	0	0.000000	100.000000
2497	1539	彖	0	0.000000	100.000000
2498	1544	徂	0	0.000000	100.000000
2499	1556	忖	0	0.000000	100.000000
2500	1563	忾	0	0.000000	100.000000
2501	1567	怄	0	0.000000	100.000000
2502	1603	戛	0	0.000000	100.000000
2503	1616	扥	0	0.000000	100.000000
2504	1627	抔	0	0.000000	100.000000
2505	1645	拗	0	0.000000	100.000000
2506	1663	挼	0	0.000000	100.000000
2507	1671	掇	0	0.000000	100.000000
2508	1686	搂	0	0.000000	100.000000
2509	1703	擞	0	0.000000	100.000000
2510	1705	攥	0	0.000000	100.000000
2511	1742	昝	0	0.000000	100.000000
2512	1749	晌	0	0.000000	100.000000
2513	1781	朾	0	0.000000	100.000000
2514	1817	栾	0	0.000000	100.000000
2515	1821	桖	0	0.000000	100.000000
2516	1831	楞	0	0.000000	100.000000
2517	1834	榻	0	0.000000	100.000000
2518	1841	欻	0	0.000000	100.000000
2519	1864	氽	0	0.000000	100.000000
2520	1872	沆	0	0.000000	100.000000
2521	1879	泞	0	0.000000	100.000000
2522	1899	淖	0	0.000000	100.000000
2523	1910	湍	0	0.000000	100.000000
2524	1920	漾	0	0.000000	100.000000
2525	1929	炝	0	0.000000	100.000000
2526	1983	璀	0	0.000000	100.000000
2527	1985	瓤	0	0.000000	100.000000
2528	1987	瓮	0	0.000000	100.000000
2529	1991	甥	0	0.000000	100.000000
2530	2003	疃	0	0.000000	100.000000
2531	2010	痤	0	0.000000	100.000000
2532	2030	盹	0	0.000000	100.000000
2533	2040	瞟	0	0.000000	100.000000
2534	2041	瞥	0	0.000000	100.000000
2535	2057	碜	0	0.000000	100.000000
2536	2065	禅	0	0.000000	100.000000
2537	2089	窕	0	0.000000	100.000000
2538	2091	窘	0	0.000000	100.000000
2539	2094	窿	0	0.000000	100.000000
2540	2114	箜	0	0.000000	100.000000
2541	2124	糗	0	0.000000	100.000000
2542	2131	纂	0	0.000000	100.000000
2543	2158	绰	0	0.000000	100.000000
2544	2171	羟	0	0.000000	100.000000
2545	2183	耨	0	0.000000	100.000000
2546	2192	肏	0	0.000000	100.000000
2547	2196	肮	0	0.000000	100.000000
2548	2207	腩	0	0.000000	100.000000
2549	2211	膑	0	0.000000	100.000000
2550	2217	舔	0	0.000000	100.000000
2551	2219	舯	0	0.000000	100.000000
2552	2220	舸	0	0.000000	100.000000
2553	2223	艮	0	0.000000	100.000000
2554	2235	苺	0	0.000000	100.000000
2555	2252	蒯	0	0.000000	100.000000
2556	2253	蒿	0	0.000000	100.000000
2557	2254	蓊	0	0.000000	100.000000
2558	2255	蓿	0	0.000000	100.000000
2559	2256	蔫	0	0.000000	100.000000
2560	2257	蕊	0	0.000000	100.000000
2561	2267	蚣	0	0.000000	100.000000
2562	2268	蚤	0	0.000000	100.000000
2563	2269	蚱	0	0.000000	100.000000
2564	2273	螫	0	0.000000	100.000000
2565	2276	衄	0	0.000000	100.000000
2566	2282	衩	0	0.000000	100.000000
2567	2288	裇	0	0.000000	100.000000
2568	2289	裳	0	0.000000	100.000000
2569	2308	讧	0	0.000000	100.000000
2570	2315	讷	0	0.000000	100.000000
2571	2334	诨	0	0.000000	100.000000
2572	2345	谆	0	0.000000	100.000000
2573	2349	谑	0	0.000000	100.000000
2574	2350	谝	0	0.000000	100.000000
2575	2393	跛	0	0.000000	100.000000
2576	2403	蹿	0	0.000000	100.000000
2577	2441	逋	0	0.000000	100.000000
2578	2449	逡	0	0.000000	100.000000
2579	2485	铠	0	0.000000	100.000000
2580	2486	铳	0	0.000000	100.000000
2581	2498	阐	0	0.000000	100.000000
2582	2512	陨	0	0.000000	100.000000
2583	2526	雹	0	0.000000	100.000000
2584	2528	霎	0	0.000000	100.000000
2585	2535	鞥	0	0.000000	100.000000
2586	2548	颓	0	0.000000	100.000000
2587	2551	颙	0	0.000000	100.000000
2588	2556	飕	0	0.000000	100.000000
2589	2561	餮	0	0.000000	100.000000
2590	2566	馁	0	0.000000	100.000000
2591	2569	馓	0	0.000000	100.000000
2592	2570	馕	0	0.000000	100.000000
2593	2576	骈	0	0.000000	100.000000
2594	2586	鳅	0	0.000000	100.000000
2595	2587	鳔	0	0.000000	100.000000
2596	2592	麽	0	0.000000	100.000000
2597	2597	齁	0	0.000000	100.000000
2598	2599	#0	0	0.000000	100.000000
2599	2600	#1	0	0.000000	100.000000
2600	2601	#2	0	0.000000	100.000000
2601	2602	#3	0	0.000000	100.000000
2602	2603	#4	0	0.000000	100.000000
2603	2604	#5	0	0.000000	100.000000
2604	2605	#6	0	0.000000	100.000000
2605	2606	#7	0	0.000000	100.000000
2606	2607	#8	0	0.000000	100.000000
2607	2608	#9	0	0.000000	100.000000
2608	2609	#10	0	0.000000	100.000000
2609	2610	#11	0	0.000000	100.000000
2610	2611	#12	0	0.000000	100.000000
2611	2612	#13	0	0.000000	100.000000
2612	2613	#14	0	0.000000	100.000000
2613	2614	#15	0	0.000000	100.000000
2614	2615	#16	0	0.000000	100.000000
2615	2616	#17	0	0.000000	100.000000
2616	2617	#18	0	0.000000	100.000000
2617	2618	#19	0	0.000000	100.000000
2618	2619	#20	0	0.000000	100.000000
2619	2620	#21	0	0.000000	100.000000
2620	2621	#22	0	0.000000	100.000000
2621	2622	#23	0	0.000000	100.000000
2622	2623	#24	0	0.000000	100.000000
2623	2624	#25	0	0.000000	100.000000
2624	2625	#26	0	0.000000	100.000000
2625	2626	#27	0	0.000000	100.000000
2626	2627	#28	0	0.000000	100.000000
2627	2628	#29	0	0.000000	100.000000
2628	2629	#30	0	0.000000	100.000000
2629	2630	#31	0	0.000000	100.000000
2630	2631	#32	0	0.000000	100.000000
2631	2632	#33	0	0.000000	100.000000
2632	2633	#34	0	0.000000	100.000000
2633	2634	#35	0	0.000000	100.000000
2634	2635	#36	0	0.000000	100.000000
2635	2636	#37	0	0.000000	100.000000
2636	2637	#38	0	0.000000	100.000000
2637	2638	#39	0	0.000000	100.000000
2638	2639	#40	0	0.000000	100.000000
2639	2640	#41	0	0.000000	100.000000
2640	2641	#42	0	0.000000	100.000000
2641	2642	#43	0	0.000000	100.000000
2642	2643	#44	0	0.000000	100.000000
2643	2644	#45	0	0.000000	100.000000
2644	2645	#46	0	0.000000	100.000000
2645	2646	#47	0	0.000000	100.000000
2646	2647	#48	0	0.000000	100.000000
2647	2648	#49	0	0.000000	100.000000
2648	2649	#50	0	0.000000	100.000000
2649	2650	#51	0	0.000000	100.000000
2650	2651	#52	0	0.000000	100.000000
2651	2652	#53	0	0.000000	100.000000
2652	2653	#54	0	0.000000	100.000000
2653	2654	#55	0	0.000000	100.000000
2654	2655	#56	0	0.000000	100.000000
2655	2656	#57	0	0.000000	100.000000
2656	2657	#58	0	0.000000	100.000000
2657	2658	#59	0	0.000000	100.000000
2658	2659	#60	0	0.000000	100.000000
2659	2660	#61	0	0.000000	100.000000
2660	2661	#62	0	0.000000	100.000000
2661	2662	#63	0	0.000000	100.000000
2662	2663	#64	0	0.000000	100.000000
2663	2664	#65	0	0.000000	100.000000
2664	2665	#66	0	0.000000	100.000000
2665	2666	#67	0	0.000000	100.000000
2666	2667	#68	0	0.000000	100.000000
2667	2668	#69	0	0.000000	100.000000
2668	2669	#70	0	0.000000	100.000000
2669	2670	#71	0	0.000000	100.000000
2670	2671	#72	0	0.000000	100.000000
2671	2672	#73	0	0.000000	100.000000
2672	2673	#74	0	0.000000	100.000000
2673	2674	#75	0	0.000000	100.000000
2674	2675	#76	0	0.000000	100.000000
2675	2676	#77	0	0.000000	100.000000
2676	2677	#78	0	0.000000	100.000000
2677	2678	#79	0	0.000000	100.000000
2678	2679	#80	0	0.000000	100.000000
2679	2680	#81	0	0.000000	100.000000
2680	2681	#82	0	0.000000	100.000000
2681	2682	#83	0	0.000000	100.000000
2682	2683	#84	0	0.000000	100.000000
2683	2684	#85	0	0.000000	100.000000
2684	2685	#86	0	0.000000	100.000000
2685	2686	#87	0	0.000000	100.000000
2686	2687	#88	0	0.000000	100.000000
2687	2688	#89	0	0.000000	100.000000
2688	2689	#90	0	0.000000	100.000000
2689	2690	#91	0	0.000000	100.000000
2690	2691	#92	0	0.000000	100.000000
2691	2692	#93	0	0.000000	100.000000
2692	2693	#94	0	0.000000	100.000000
2693	2694	#95	0	0.000000	100.000000
2694	2695	#96	0	0.000000	100.000000
2695	2696	#97	0	0.000000	100.000000
2696	2697	#98	0	0.000000	100.000000
2697	2698	#99	0	0.000000	100.000000
2698	2699	#100	0	0.000000	100.000000
2699	2700	#101	0	0.000000	100.000000
2700	2701	#102	0	0.000000	100.000000
2701	2702	#103	0	0.000000	100.000000
2702	2703	#104	0	0.000000	100.000000
2703	2704	#105	0	0.000000	100.000000
2704	2705	#106	0	0.000000	100.000000
2705	2706	#107	0	0.000000	100.000000
2706	2707	#108	0	0.000000	100.000000
2707	2708	#109	0	0.000000	100.000000
2708	2709	#110	0	0.000000	100.000000
2709	2710	#111	0	0.000000	100.000000
2710	2711	#112	0	0.000000	100.000000
2711	2712	#113	0	0.000000	100.000000
2712	2713	#114	0	0.000000	100.000000
2713	2714	#115	0	0.000000	100.000000
2714	2715	#116	0	0.000000	100.000000
2715	2716	#117	0	0.000000	100.000000
2716	2717	#118	0	0.000000	100.000000
2717	2718	#119	0	0.000000	100.000000
2718	2719	#120	0	0.000000	100.000000
2719	2720	#121	0	0.000000	100.000000
2720	2721	#122	0	0.000000	100.000000
2721	2722	#123	0	0.000000	100.000000
2722	2723	#124	0	0.000000	100.000000
2723	2724	#125	0	0.000000	100.000000
2724	2725	#126	0	0.000000	100.000000
2725	2726	#127	0	0.000000	100.000000
2726	2727	#128	0	0.000000	100.000000
2727	2728	#129	0	0.000000	100.000000
2728	2729	#130	0	0.000000	100.000000
2729	2730	#131	0	0.000000	100.000000
2730	2731	#132	0	0.000000	100.000000
2731	2732	#133	0	0.000000	100.000000
2732	2733	#134	0	0.000000	100.000000
2733	2734	#135	0	0.000000	100.000000
2734	2735	#136	0	0.000000	100.000000
2735	2736	#137	0	0.000000	100.000000
2736	2737	#138	0	0.000000	100.000000
2737	2738	#139	0	0.000000	100.000000
2738	2739	#140	0	0.000000	100.000000
2739	2740	#141	0	0.000000	100.000000
2740	2741	#142	0	0.000000	100.000000
2741	2742	#143	0	0.000000	100.000000
2742	2743	#144	0	0.000000	100.000000
2743	2744	#145	0	0.000000	100.000000
2744	2745	#146	0	0.000000	100.000000
2745	2746	#147	0	0.000000	100.000000
2746	2747	#148	0	0.000000	100.000000
2747	2748	#149	0	0.000000	100.000000
2748	2749	#150	0	0.000000	100.000000
2749	2750	#151	0	0.000000	100.000000
2750	2751	#152	0	0.000000	100.000000
2751	2752	#153	0	0.000000	100.000000
2752	2753	#154	0	0.000000	100.000000
2753	2754	#155	0	0.000000	100.000000
2754	2755	#156	0	0.000000	100.000000
2755	2756	#157	0	0.000000	100.000000
2756	2757	#158	0	0.000000	100.000000
2757	2758	#159	0	0.000000	100.000000
2758	2759	#160	0	0.000000	100.000000
2759	2760	#161	0	0.000000	100.000000
2760	2761	#162	0	0.000000	100.000000
2761	2762	#163	0	0.000000	100.000000
2762	2763	#164	0	0.000000	100.000000
2763	2764	#165	0	0.000000	100.000000
2764	2765	#166	0	0.000000	100.000000
2765	2766	#167	0	0.000000	100.000000
2766	2767	#168	0	0.000000	100.000000
2767	2768	#169	0	0.000000	100.000000
2768	2769	#170	0	0.000000	100.000000
2769	2770	#171	0	0.000000	100.000000
2770	2771	#172	0	0.000000	100.000000
2771	2772	#173	0	0.000000	100.000000
2772	2773	#174	0	0.000000	100.000000
2773	2774	#175	0	0.000000	100.000000
2774	2775	#176	0	0.000000	100.000000
2775	2776	#177	0	0.000000	100.000000
2776	2777	#178	0	0.000000	100.000000
2777	2778	#179	0	0.000000	100.000000
2778	2779	#180	0	0.000000	100.000000
2779	2780	#181	0	0.000000	100.000000
2780	2781	#182	0	0.000000	100.000000
2781	2782	#183	0	0.000000	100.000000
2782	2783	#184	0	0.000000	100.000000
2783	2784	#185	0	0.000000	100.000000
